ORDER_ID,CUSTOMER_NAME,PRODUCT_NAME,PRODUCT_CATEGORY,ORDER_CITY,ORDER_STATE,ORDER_COUNTRY,SALES_CHANNEL,PAYMENT_METHOD,FEEDBACK,SALE_AMOUNT,DISCOUNT,ORDER_DATE,SHIPPING_DATE
ORD-4778,Tanvi Mishra  ,Himalaya Face Wash,Health & Personal Care,Springfield,IN,USA,Retail,Debit Card,Neutral,1254.42,1.76,2025-09-11,2025-09-18
ORD-4779,Sonal Chopra,LOreal Shampoo,Health & Personal Care,Memphis,NM,USA,Online,COD,Very Satisfied,291.82,18.72,2025-03-10,2025-03-15
ORD-4780,Monali Bajaj,Dettol Sanitizer,Health & Personal Care,San Jose,CA,USA,Marketplace,Debit Card,##Excellent##,865.79,0.06,2026-04-04,2026-04-11
ORD-4781,Reema Shetty,LOreal Shampoo,Health & Personal Care,Atlanta,GA,USA,Online,COD,##Excellent##,1647.41,14.35,2024-12-19,2024-12-21
ORD-4782,Vikram Kumar,LOreal Shampoo,Health & Personal Care,San Jose,CA,USA,Online,Net Banking,--Average--,1642.02,16.49,2024-03-29,2024-03-31
ORD-4783,Piyush Saxena,LOreal Shampoo,Health & Personal Care,Portland,NM,USA,Wholesale,Debit Card,Dissatisfied,404.65,0.45,2025-09-03,2025-09-06
ORD-4784,Simran Agarwal,Fastrack Watch,Fashion,Richmond,NC,USA,Retail,COD,***Outstanding***,275.15,5.02,2024-08-08,2024-08-11
ORD-4785,Nikhil Shetty,Dettol Sanitizer,Health & Personal Care,Tampa,FL,USA,Online,UPI,**Good**,1971.25,4.7,2024-02-13,2024-02-16
ORD-4786,Deepak Yadav,Samsung Galaxy S21,Electronics,Portland,TN,USA,Marketplace,Wallet,Satisfied,389.13,16.08,2025-06-17,2025-06-22
ORD-4787,Nikhil Srivastava,LOreal Shampoo,Health & Personal Care,Springfield,WI,USA,Online,UPI,Satisfied,1131.98,13.31,2024-03-04,2024-03-10
ORD-4788,Varun Deshpande,iPhone 13,Electronics,Portland,NC,USA,Wholesale,Debit Card,Very Satisfied,1867.61,8.26,2025-12-31,2026-01-03
ORD-4789,Ashwin Das,Zara Jacket,Fashion,Philadelphia,PA,USA,Wholesale,UPI,****Very Satisfied****,1185.06,19.0,2025-05-16,2025-05-19
ORD-4790,Rohini Kulkarni,Prestige Cooker,Home & Kitchen,Houston,TX,USA,Marketplace,Wallet,Dissatisfied,1509.77,9.38,2026-01-30,2026-02-01
ORD-4791,Yash Kulkarni,Philips Air Fryer,Home & Kitchen,Springfield,NV,USA,Online,Credit Card,Very Satisfied,114.7,9.34,2025-05-19,2025-05-26
ORD-4792,Tanu Bhatt,LOreal Shampoo,Health & Personal Care,Springfield,AR,USA,Wholesale,Wallet,--Average--,684.56,9.22,2024-11-28,2024-12-05
ORD-4793,Shreya Menon,MacBook Pro,Electronics,Richmond,MO,USA,Marketplace,Credit Card,Satisfied,2452.29,18.6,2026-05-24,2026-05-25
ORD-4794,Kriti Sen  ,Bose Headphones,Electronics,Memphis,MS,USA,Wholesale,Debit Card,****Very Satisfied****,1212.74,7.87,2026-05-08,2026-05-10
ORD-4795,Aditya Yadav  ,Bose Headphones,Electronics,Portland,MN,USA,Wholesale,Debit Card,##Excellent##,1830.87,9.11,2024-07-10,2024-07-11
ORD-4796,   Ananya Pandey,Titan Raga,Fashion,Memphis,AR,USA,Online,Credit Card,Dissatisfied,358.61,10.25,2025-12-13,2025-12-15
ORD-4797,Nikhil Mishra,Lenovo ThinkPad,Electronics,Springfield,MN,USA,Online,Credit Card,Satisfied,2021.06,15.88,2024-04-16,2024-04-20
ORD-4798,Nupur Kulkarni,Canon Camera,Electronics,Memphis,NC,USA,Retail,Net Banking,##Excellent##,2460.85,19.87,2025-01-12,2025-01-13
ORD-4799,Kavya Chopra,Lenovo ThinkPad,Electronics,Springfield,WI,USA,Wholesale,Credit Card,Dissatisfied,1257.71,2.76,2025-07-27,2025-08-03
ORD-4800,Rohini Joshi,Ray-Ban Aviator,Fashion,Springfield,UT,USA,Online,Debit Card,***Outstanding***,2256.39,11.01,2025-10-27,2025-11-01
ORD-4801,Ravi Sen,JBL Speaker,Electronics,Boulder,CO,USA,Online,Net Banking,**Good**,609.0,9.58,2025-01-06,2025-01-12
ORD-4802,Aman Roy,Dettol Sanitizer,Health & Personal Care,Portland,CT,USA,Retail,Debit Card,**Good**,819.42,8.69,2024-05-05,2024-05-12
ORD-4803,   Priya Reddy,Himalaya Face Wash,Health & Personal Care,Springfield,MI,USA,Online,Net Banking,Satisfied,230.51,18.25,2025-07-12,2025-07-15
ORD-4804,Deepak Kulkarni  ,Zero to One,Books,Memphis,OR,USA,Marketplace,UPI,##Excellent##,2093.95,10.61,2024-01-12,2024-01-16
ORD-4805,Fatima Iyer,Whey Protein,Sports & Fitness,Memphis,OR,USA,Retail,Debit Card,##Excellent##,991.23,16.24,2024-01-10,2024-01-16
ORD-4806,Nupur Roy,Prestige Cooker,Home & Kitchen,Springfield,NJ,USA,Online,Credit Card,##Excellent##,1200.81,4.65,2024-06-14,2024-06-19
ORD-4807,   Dhruv Agarwal  ,The Lean Startup,Books,Richmond,MA,USA,Online,COD,***Outstanding***,1147.1,12.65,2025-06-22,2025-06-29
ORD-4808,Manya Chauhan,Philips Air Fryer,Home & Kitchen,Dallas,TX,USA,Retail,Credit Card,***Outstanding***,215.27,6.96,2024-05-30,2024-06-01
ORD-4809,Kunal Banerjee,HP Laptop,Electronics,Richmond,AZ,USA,Online,Debit Card,Very Satisfied,2492.7,19.72,2025-05-18,2025-05-22
ORD-4810,Arun Pillai,Adidas Ultraboost,Fashion  ,Albany,NY,USA,Wholesale,Credit Card,Neutral,501.8,19.04,2025-05-14,2025-05-15
ORD-4811,Shubham Arora,Realme Buds,Electronics,Richmond,MI,USA,Wholesale,UPI,##Excellent##,1595.27,7.27,2024-04-25,2024-04-28
ORD-4812,Abhishek Chauhan,Levi Jeans,Fashion,Richmond,HI,USA,Marketplace,UPI,**Good**,1066.05,9.59,2024-07-17,2024-07-24
ORD-4813,Yash Sharma,Clean Code,Books,Springfield,UT,USA,Retail,COD,***Outstanding***,491.41,19.19,2025-07-27,2025-07-28
ORD-4814,Ritika Mukherjee,MacBook Pro,Electronics,Memphis,MI,USA,Retail,COD,Neutral,1863.76,10.08,2025-12-22,2025-12-25
ORD-4815,   Pooja Dubey,Adidas Ultraboost,Fashion,Portland,MI,USA,Online,Wallet,Satisfied,1390.47,17.71,2025-04-11,2025-04-16
ORD-4816,Aman Das,Apple Watch,Electronics,Richmond,NV,USA,Retail,UPI,****Very Satisfied****,817.88,14.37,2024-03-26,2024-03-31
ORD-4817,Harsh Agarwal,Himalaya Face Wash,Health & Personal Care,Colorado Springs,CO,USA,Marketplace,UPI,Dissatisfied,1837.68,11.38,2024-05-14,2024-05-20
ORD-4818,Varun Goyal,Himalaya Face Wash,Health & Personal Care,Portland,KS,USA,Online,COD,***Outstanding***,2014.17,17.89,2024-03-29,2024-03-30
ORD-4819,Girish Nair,Prestige Cooker,Home & Kitchen,Richmond,NC,USA,Wholesale,Wallet,Very Satisfied,1227.11,10.74,2024-12-31,2025-01-05
ORD-4820,Harsh Sethi,Titan Raga,Fashion,Springfield,IA,USA,Online,Wallet,Very Satisfied,1718.29,14.76,2024-08-26,2024-09-01
ORD-4821,Swati Pillai  ,Realme Buds,Electronics,Richmond,AZ,USA,Wholesale,COD,##Excellent##,2067.33,13.04,2025-02-01,2025-02-07
ORD-4822,Girish Bhat,Nivea Cream,Health & Personal Care,Memphis,NJ,USA,Wholesale,Net Banking,***Outstanding***,419.98,0.89,2025-05-23,2025-05-30
ORD-4823,Reema Chopra,Ray-Ban Aviator,Fashion,Memphis,IN,USA,Online,UPI,--Average--,1118.58,19.14,2026-06-09,2026-06-12
ORD-4824,   Kriti Chopra,Adidas Ultraboost,Fashion,Houston,TX,USA,Wholesale,COD,Very Satisfied,739.88,6.89,2025-12-08,2025-12-15
ORD-4825,Arjun Chopra,Lenovo ThinkPad,Electronics,Springfield,WI,USA,Online,Credit Card,***Outstanding***,1780.72,18.63,2025-09-17,2025-09-21
ORD-4826,Varun Menon,Yoga Mat,Sports & Fitness,Portland,TN,USA,Marketplace,Credit Card,##Excellent##,830.04,12.45,2025-06-09,2025-06-16
ORD-4827,Pooja Srivastava,Allen Solly Shirt,Fashion  ,Richmond,AZ,USA,Retail,UPI,**Good**,526.0,9.1,2025-07-12,2025-07-16
ORD-4828,Rohini Goyal,Godrej Fridge,Home & Kitchen,Memphis,NE,USA,Marketplace,Net Banking,Very Satisfied,917.0,7.67,2026-02-10,2026-02-11
ORD-4829,Varun Bhatt,OnePlus 12,Electronics,Memphis,OK,USA,Wholesale,Debit Card,****Very Satisfied****,1823.4,7.37,2024-03-31,2024-04-01
ORD-4830,Simran Chandra,Sony TV,Electronics,Springfield,UT,USA,Wholesale,UPI,**Good**,357.29,3.64,2026-05-22,2026-05-27
ORD-4831,Saurabh Reddy,Canon Camera,Electronics,Springfield,OK,USA,Retail,UPI,Satisfied,587.02,9.43,2024-10-28,2024-11-04
ORD-4832,Nisha Verma,Titan Raga,Fashion,Tacoma,WA,USA,Marketplace,Credit Card,Neutral,2184.35,19.93,2024-08-08,2024-08-13
ORD-4833,Preeti Banerjee,OnePlus 12,Electronics  ,San Francisco,CA,USA,Wholesale,Net Banking,Neutral,1125.64,10.73,2024-07-16,2024-07-19
ORD-4834,Swati Naik,Whey Protein,Sports & Fitness,Portland,HI,USA,Wholesale,COD,Neutral,442.37,7.08,2026-01-23,2026-01-24
ORD-4835,Geeta Gupta,Sapiens,Books,Memphis,OK,USA,Marketplace,UPI,**Good**,610.78,3.58,2025-02-16,2025-02-21
ORD-4836,Saurabh Bhat,Logitech MX Master 3,Electronics,Memphis,UT,USA,Wholesale,Credit Card,Satisfied,1595.18,19.11,2025-01-17,2025-01-22
ORD-4837,Vikas Bose,Sony TV,Electronics,Richmond,MO,USA,Retail,COD,Dissatisfied,1288.28,12.12,2025-02-13,2025-02-17
ORD-4838,Lakshmi Roy,Zero to One,Books,Springfield,IN,USA,Marketplace,Credit Card,Satisfied,2277.92,1.06,2024-12-17,2024-12-20
ORD-4839,Siddharth Verma,Clean Code,Books,Portland,MA,USA,Online,UPI,****Very Satisfied****,1140.51,14.21,2025-10-18,2025-10-23
ORD-4840,Aditya Pandey,Logitech MX Master 3,Electronics,Springfield,WI,USA,Online,UPI,**Good**,2306.2,8.26,2025-08-18,2025-08-21
ORD-4841,   Rajesh Dubey,HP Laptop,Electronics,Memphis,KS,USA,Online,Net Banking,Dissatisfied,2354.17,16.75,2026-05-17,2026-05-20
ORD-4842,Akash Chatterjee,Badminton Racket,Sports & Fitness  ,Richmond,TN,USA,Online,Wallet,Neutral,1230.69,10.27,2024-12-27,2025-01-02
ORD-4843,Rohini Sharma,Dell Monitor,Electronics,Memphis,AR,USA,Online,Net Banking,--Average--,2068.35,1.94,2025-07-31,2025-08-01
ORD-4844,Raj Chauhan,Bose Headphones,Electronics,Springfield,AZ,USA,Marketplace,UPI,--Average--,1241.77,12.51,2025-08-16,2025-08-19
ORD-4845,Dhruv Deshpande,Atomic Habits,Books,Richmond,KS,USA,Marketplace,Debit Card,Dissatisfied,930.59,6.49,2025-12-29,2026-01-04
ORD-4846,Dhruv Kulkarni,Sony TV,Electronics,Memphis,WI,USA,Online,COD,--Average--,2419.44,19.64,2025-06-15,2025-06-22
ORD-4847,Divya Dubey,Ray-Ban Aviator,Fashion,Richmond,NM,USA,Marketplace,UPI,Satisfied,1238.06,4.3,2026-03-02,2026-03-06
ORD-4848,Ananya Mukherjee,Adidas Ultraboost,Fashion,Springfield,CT,USA,Marketplace,UPI,***Outstanding***,523.26,14.41,2026-02-19,2026-02-20
ORD-4849,Neha Bajaj,Badminton Racket,Sports & Fitness,Richmond,CT,USA,Online,Credit Card,Neutral,880.51,2.17,2025-12-11,2025-12-15
ORD-4850,Monali Kumar,Sony TV,Electronics,Spokane,WA,USA,Wholesale,COD,--Average--,612.33,4.34,2026-05-10,2026-05-12
ORD-4851,Pranav Agarwal,Nivea Cream,Health & Personal Care,Dallas,TX,USA,Online,UPI,****Very Satisfied****,1916.25,19.69,2024-12-28,2025-01-03
ORD-4852,Sunita Iyer,Dell Monitor,Electronics,Portland,OK,USA,Retail,UPI,Very Satisfied,601.85,0.06,2025-11-02,2025-11-05
ORD-4853,Preeti Reddy,Atomic Habits,Books,Augusta,GA,USA,Online,Wallet,##Excellent##,694.92,9.56,2025-05-30,2025-06-06
ORD-4854,Tarun Khanna,Dell Monitor,Electronics  ,Richmond,OK,USA,Retail,Net Banking,Dissatisfied,664.14,9.16,2025-08-30,2025-09-03
ORD-4855,Manish Menon,Sony TV,Electronics,Tampa,FL,USA,Online,Credit Card,Very Satisfied,1159.75,7.59,2026-06-03,2026-06-07
ORD-4856,Aditya Hegde,Sony TV,Electronics,Memphis,MN,USA,Online,COD,##Excellent##,2218.59,9.55,2024-08-11,2024-08-18
ORD-4857,Vishal Kapoor,Canon Camera,Electronics,Springfield,MA,USA,Wholesale,Debit Card,Neutral,941.59,14.5,2024-04-30,2024-05-07
ORD-4858,Pooja Iyer,Dettol Sanitizer,Health & Personal Care,Portland,MA,USA,Retail,Credit Card,--Average--,607.89,10.37,2026-05-24,2026-05-26
ORD-4859,Ravi Mishra,Himalaya Face Wash,Health & Personal Care  ,Springfield,IN,USA,Wholesale,Debit Card,Satisfied,1789.5,7.62,2025-06-11,2025-06-16
ORD-4860,Ananya Banerjee,Yoga Mat,Sports & Fitness,Springfield,WI,USA,Online,Debit Card,Very Satisfied,1158.25,7.09,2025-08-28,2025-09-01
ORD-4861,Aman Bhatt,Zara Jacket,Fashion  ,Memphis,OR,USA,Wholesale,Credit Card,Dissatisfied,1167.21,2.42,2026-03-11,2026-03-18
ORD-4862,Shubham Goyal,Cricket Bat,Sports & Fitness  ,Richmond,OR,USA,Online,Net Banking,##Excellent##,2245.34,6.92,2025-01-17,2025-01-22
ORD-4863,Nikhil Jain,Whey Protein,Sports & Fitness  ,Atlanta,GA,USA,Retail,Wallet,Dissatisfied,1980.38,0.21,2026-03-16,2026-03-22
ORD-4864,Kavya Verma  ,Badminton Racket,Sports & Fitness,Denver,CO,USA,Wholesale,UPI,##Excellent##,569.79,0.54,2024-06-02,2024-06-07
ORD-4865,Ananya Chopra  ,Godrej Fridge,Home & Kitchen  ,New York,NY,USA,Wholesale,COD,****Very Satisfied****,1829.82,6.05,2025-04-24,2025-04-29
ORD-4866,Manish Goyal,Ray-Ban Aviator,Fashion,Seattle,WA,USA,Wholesale,Credit Card,Satisfied,1477.69,11.5,2024-08-16,2024-08-17
ORD-4867,   Aman Naik,Samsung Galaxy S21,Electronics,Memphis,OR,USA,Marketplace,COD,****Very Satisfied****,1542.0,14.05,2025-09-08,2025-09-12
ORD-4868,Shreya Chauhan,Adidas Ultraboost,Fashion,Memphis,IA,USA,Marketplace,UPI,****Very Satisfied****,1032.24,16.34,2025-10-04,2025-10-06
ORD-4869,Anand Dubey,Havells Fan,Home & Kitchen,Memphis,MS,USA,Wholesale,UPI,Satisfied,1541.21,12.55,2025-10-27,2025-10-28
ORD-4870,Reema Bhat,Lenovo ThinkPad,Electronics,Springfield,MN,USA,Retail,Credit Card,--Average--,414.84,2.56,2025-02-13,2025-02-16
ORD-4871,Geeta Hegde,Cricket Bat,Sports & Fitness,Miami,FL,USA,Marketplace,Wallet,--Average--,315.58,2.15,2024-12-30,2025-01-02
ORD-4872,Akash Sen,Cricket Bat,Sports & Fitness,Portland,KS,USA,Retail,Credit Card,**Good**,978.44,13.82,2025-11-28,2025-11-29
ORD-4873,Ananya Bajaj,OnePlus 12,Electronics,Memphis,MA,USA,Wholesale,COD,Very Satisfied,1542.75,6.99,2025-09-17,2025-09-20
ORD-4874,   Pallavi Chopra,Canon Camera,Electronics,Portland,NV,USA,Online,UPI,--Average--,1561.65,12.76,2025-01-30,2025-02-06
ORD-4875,Preeti Roy,The Lean Startup,Books,Memphis,IN,USA,Marketplace,Wallet,**Good**,323.13,14.3,2025-09-19,2025-09-26
ORD-4876,Anand Sethi,Prestige Cooker,Home & Kitchen,Springfield,NC,USA,Retail,COD,****Very Satisfied****,550.9,11.53,2025-01-12,2025-01-19
ORD-4877,Sweta Reddy,Canon Camera,Electronics,Cleveland,OH,USA,Marketplace,UPI,***Outstanding***,1723.78,2.4,2025-06-27,2025-06-29
ORD-4878,Fatima Banerjee,Ray-Ban Aviator,Fashion,Portland,OK,USA,Marketplace,Credit Card,Very Satisfied,2302.88,7.02,2026-01-18,2026-01-25
ORD-4879,Kriti Arora,Nike Air Max,Fashion,Portland,UT,USA,Wholesale,UPI,--Average--,653.12,17.32,2026-03-03,2026-03-09
ORD-4880,Ankita Sharma,LOreal Shampoo,Health & Personal Care,Pittsburgh,PA,USA,Retail,COD,Dissatisfied,1571.8,7.14,2025-01-05,2025-01-07
ORD-4881,Sonal Mishra  ,Puma Sneakers,Fashion,Springfield,NV,USA,Wholesale,Net Banking,***Outstanding***,197.57,7.45,2025-06-22,2025-06-23
ORD-4882,   Bhavna Agarwal,Zara Jacket,Fashion,Tacoma,WA,USA,Retail,Debit Card,##Excellent##,1969.42,0.55,2025-05-22,2025-05-24
ORD-4883,Vishal Chopra,Samsung Galaxy S21,Electronics,Portland,IN,USA,Wholesale,COD,***Outstanding***,1693.96,15.19,2024-04-16,2024-04-19
ORD-4884,Varun Jain,Zero to One,Books,Portland,HI,USA,Retail,UPI,****Very Satisfied****,1215.46,7.92,2025-11-20,2025-11-27
ORD-4885,   Saurabh Venkat,Canon Camera,Electronics,Memphis,IA,USA,Marketplace,UPI,****Very Satisfied****,211.4,17.1,2026-02-28,2026-03-07
ORD-4886,Arjun Mehta,Pigeon Mixer,Home & Kitchen,Miami,FL,USA,Marketplace,Debit Card,Neutral,2402.87,16.94,2025-01-27,2025-01-29
ORD-4887,Varun Bose,The Alchemist,Books,Richmond,IA,USA,Wholesale,UPI,**Good**,2369.17,8.97,2025-11-21,2025-11-22
ORD-4888,Monali Kamath,Instant Pot,Home & Kitchen,Dallas,TX,USA,Online,Debit Card,Dissatisfied,1049.59,7.87,2025-08-11,2025-08-14
ORD-4889,Sunita Arora,Nivea Cream,Health & Personal Care,Richmond,CT,USA,Wholesale,COD,Dissatisfied,1996.33,10.82,2025-05-26,2025-05-31
ORD-4890,Vikram Pandey,OnePlus 12,Electronics,Portland,IN,USA,Wholesale,Wallet,****Very Satisfied****,539.41,18.31,2026-04-09,2026-04-14
ORD-4891,Tanu Iyer,Titan Raga,Fashion,Springfield,OK,USA,Retail,Net Banking,***Outstanding***,490.67,1.34,2026-05-14,2026-05-16
ORD-4892,Tanvi Chatterjee,Havells Fan,Home & Kitchen,Portland,KS,USA,Marketplace,Debit Card,##Excellent##,2136.6,14.01,2026-05-19,2026-05-21
ORD-4893,Nupur Iyer,Havells Fan,Home & Kitchen,Richmond,MO,USA,Marketplace,Wallet,Neutral,1794.03,19.65,2024-02-07,2024-02-09
ORD-4894,Monali Reddy,Realme Buds,Electronics,Richmond,AR,USA,Marketplace,Wallet,##Excellent##,1555.12,2.83,2025-09-20,2025-09-26
ORD-4895,Ravi Roy,Canon Camera,Electronics,New York,NY,USA,Online,UPI,**Good**,950.13,18.15,2024-12-14,2024-12-19
ORD-4896,Anand Mishra,Realme Buds,Electronics,Memphis,OK,USA,Wholesale,UPI,--Average--,1149.05,3.85,2026-06-03,2026-06-09
ORD-4897,Varun Deshpande  ,Lenovo ThinkPad,Electronics,Portland,UT,USA,Marketplace,Debit Card,****Very Satisfied****,132.47,16.12,2026-05-08,2026-05-13
ORD-4898,Pranav Sethi,Atomic Habits,Books,Richmond,NV,USA,Online,Debit Card,--Average--,966.68,10.83,2024-01-03,2024-01-07
ORD-4899,Rahul Sethi,Whey Protein,Sports & Fitness,Spokane,WA,USA,Wholesale,Net Banking,Satisfied,1838.07,19.12,2024-04-06,2024-04-12
ORD-4900,Yash Sen,Dell Monitor,Electronics,Memphis,NJ,USA,Marketplace,COD,****Very Satisfied****,2303.01,0.88,2025-02-17,2025-02-22
ORD-4901,Fatima Iyer,Realme Buds,Electronics,Jacksonville,FL,USA,Marketplace,Credit Card,Satisfied,1922.6,6.94,2025-01-08,2025-01-12
ORD-4902,Dhruv Arora  ,MacBook Pro,Electronics,Richmond,NE,USA,Marketplace,Wallet,Satisfied,176.78,8.11,2024-03-06,2024-03-09
ORD-4903,Anand Tiwari  ,iPad Air,Electronics,Portland,HI,USA,Retail,Debit Card,##Excellent##,2481.79,7.39,2026-06-24,2026-06-29
ORD-4904,Priya Saxena,Dell Monitor,Electronics,Memphis,MO,USA,Online,UPI,Dissatisfied,1251.38,4.76,2026-06-06,2026-06-13
ORD-4905,Manya Srivastava,Titan Raga,Fashion,Portland,MS,USA,Online,COD,Dissatisfied,1980.86,3.14,2024-10-25,2024-10-26
ORD-4906,   Rohini Shetty,Whey Protein,Sports & Fitness,Springfield,UT,USA,Marketplace,COD,Satisfied,2417.12,19.06,2024-05-26,2024-05-31
ORD-4907,Shubham Chauhan,Instant Pot,Home & Kitchen,Memphis,AR,USA,Wholesale,Credit Card,Dissatisfied,2413.08,19.85,2026-04-14,2026-04-20
ORD-4908,Vishal Sen,Samsung Galaxy S21,Electronics,Springfield,IN,USA,Retail,COD,**Good**,1277.93,0.7,2025-02-26,2025-02-27
ORD-4909,Geeta Venkat,Realme Buds,Electronics,Columbus,OH,USA,Retail,Credit Card,--Average--,1447.33,10.01,2024-07-06,2024-07-13
ORD-4910,   Meera Das,iPhone 13,Electronics,Richmond,KS,USA,Wholesale,Wallet,Very Satisfied,444.75,3.39,2024-12-16,2024-12-17
ORD-4911,Ashwin Roy,Atomic Habits,Books,Portland,CT,USA,Marketplace,Wallet,****Very Satisfied****,321.24,6.27,2025-12-03,2025-12-05
ORD-4912,   Simran Mishra,The Alchemist,Books,Springfield,WI,USA,Wholesale,UPI,Very Satisfied,1170.26,6.49,2025-01-19,2025-01-21
ORD-4913,   Arun Bhatt,Nivea Cream,Health & Personal Care,Portland,TN,USA,Marketplace,Net Banking,Neutral,487.77,5.92,2024-07-05,2024-07-09
ORD-4914,Vishal Banerjee,OnePlus 12,Electronics,Richmond,MA,USA,Retail,Wallet,**Good**,1825.78,14.73,2024-01-15,2024-01-19
ORD-4915,Tanvi Goyal  ,Sapiens,Books,Portland,AZ,USA,Retail,Debit Card,Neutral,1498.62,19.42,2025-02-28,2025-03-02
ORD-4916,Pranav Bose,Cricket Bat,Sports & Fitness,Portland,NC,USA,Marketplace,Wallet,##Excellent##,1009.57,13.96,2026-03-08,2026-03-13
ORD-4917,Raj Chatterjee,Dumbbells Set,Sports & Fitness,Memphis,NV,USA,Online,Wallet,***Outstanding***,1493.56,16.91,2025-05-15,2025-05-16
ORD-4918,Sunita Banerjee,Realme Buds,Electronics,Richmond,CT,USA,Marketplace,Credit Card,--Average--,1505.33,0.45,2024-06-20,2024-06-23
ORD-4919,Naveen Chandra,Fastrack Watch,Fashion  ,Portland,NE,USA,Marketplace,Credit Card,Dissatisfied,1344.54,10.03,2026-06-25,2026-07-01
ORD-4920,Sakshi Reddy,LOreal Shampoo,Health & Personal Care,Portland,HI,USA,Retail,COD,Satisfied,2009.44,18.38,2025-07-20,2025-07-23
ORD-4921,   Ravi Chauhan,Havells Fan,Home & Kitchen  ,Memphis,KS,USA,Wholesale,Wallet,Neutral,233.92,17.29,2025-05-10,2025-05-15
ORD-4922,Abhishek Chandra  ,Nivea Cream,Health & Personal Care  ,Richmond,AZ,USA,Retail,Wallet,Very Satisfied,2101.57,3.3,2026-06-16,2026-06-21
ORD-4923,Rohini Deshpande  ,Dell Monitor,Electronics,Richmond,AR,USA,Wholesale,Net Banking,**Good**,1596.73,16.41,2024-05-13,2024-05-19
ORD-4924,Sanjay Singh,Nike Air Max,Fashion,Portland,MI,USA,Marketplace,UPI,Neutral,126.07,14.76,2025-08-31,2025-09-05
ORD-4925,Pranav Iyer,Dumbbells Set,Sports & Fitness,Denver,CO,USA,Marketplace,Net Banking,Very Satisfied,577.39,18.26,2024-01-30,2024-02-03
ORD-4926,Kiran Kumar,Godrej Fridge,Home & Kitchen,Richmond,MN,USA,Retail,Debit Card,##Excellent##,1012.84,19.85,2024-06-22,2024-06-29
ORD-4927,Vikas Dubey,The Alchemist,Books,Memphis,MN,USA,Online,Net Banking,Very Satisfied,1944.09,15.05,2024-02-25,2024-02-26
ORD-4928,Meera Singh,MacBook Pro,Electronics,Memphis,MO,USA,Marketplace,Wallet,Dissatisfied,1177.3,10.03,2026-01-11,2026-01-15
ORD-4929,Sweta Singh,Zara Jacket,Fashion,Boulder,CO,USA,Retail,Wallet,Satisfied,99.48,15.15,2025-02-14,2025-02-15
ORD-4930,Pranav Bhatt,Cricket Bat,Sports & Fitness,Memphis,HI,USA,Retail,COD,--Average--,1765.72,4.71,2024-01-08,2024-01-14
ORD-4931,Sneha Jain,Zara Jacket,Fashion,Springfield,OK,USA,Retail,Wallet,--Average--,1188.6,8.04,2025-06-16,2025-06-19
ORD-4932,   Kriti Pandey,Fastrack Watch,Fashion,Springfield,CT,USA,Wholesale,COD,Neutral,2228.25,6.34,2026-03-07,2026-03-13
ORD-4933,Nupur Chopra,iPhone 13,Electronics,Memphis,AR,USA,Wholesale,Debit Card,Satisfied,2126.09,6.4,2025-08-12,2025-08-14
ORD-4934,Anand Hegde,The Lean Startup,Books,Richmond,TN,USA,Marketplace,Debit Card,--Average--,153.86,7.62,2024-09-17,2024-09-24
ORD-4935,Saurabh Bhat,Lenovo ThinkPad,Electronics,New York,NY,USA,Wholesale,UPI,Neutral,1352.8,5.75,2025-02-21,2025-02-24
ORD-4936,Bhavna Banerjee,JBL Speaker,Electronics,Memphis,MA,USA,Retail,Wallet,--Average--,589.57,16.6,2024-02-22,2024-02-24
ORD-4937,   Tushar Malhotra,iPhone 13,Electronics,Cleveland,OH,USA,Marketplace,Debit Card,--Average--,1001.79,13.86,2025-04-25,2025-05-02
ORD-4938,Harsh Pandey,Sony TV,Electronics,Springfield,IA,USA,Retail,COD,Neutral,1997.6,16.52,2024-04-28,2024-05-01
ORD-4939,Nisha Kamath,Cricket Bat,Sports & Fitness,Springfield,CT,USA,Wholesale,COD,**Good**,1001.9,16.48,2025-10-14,2025-10-18
ORD-4940,Meenakshi Tiwari,Nike Air Max,Fashion,Richmond,NM,USA,Marketplace,COD,***Outstanding***,140.58,10.23,2025-09-15,2025-09-20
ORD-4941,Reema Sharma,Allen Solly Shirt,Fashion,Portland,IA,USA,Wholesale,Wallet,Satisfied,1499.58,10.37,2025-02-11,2025-02-12
ORD-4942,   Gaurav Hegde,Zara Jacket,Fashion,Savannah,GA,USA,Wholesale,UPI,Satisfied,696.82,17.23,2026-01-01,2026-01-07
ORD-4943,Aarti Chatterjee,Badminton Racket,Sports & Fitness,Portland,OK,USA,Wholesale,Net Banking,--Average--,925.63,7.29,2025-09-24,2025-09-28
ORD-4944,Sweta Saxena,Samsung Galaxy S21,Electronics,Portland,UT,USA,Online,Credit Card,****Very Satisfied****,1010.32,4.51,2025-10-27,2025-11-03
ORD-4945,Amit Joshi,MacBook Pro,Electronics,Richmond,AR,USA,Online,Net Banking,Satisfied,337.55,19.7,2025-06-11,2025-06-13
ORD-4946,Shreya Chopra,Nivea Cream,Health & Personal Care,Philadelphia,PA,USA,Online,Net Banking,**Good**,2055.22,14.51,2025-08-17,2025-08-19
ORD-4947,Vikram Arora,HP Laptop,Electronics,Memphis,UT,USA,Online,COD,***Outstanding***,2164.37,6.89,2025-03-23,2025-03-29
