EMP_ID,FIRST_NAME,LAST_NAME,DEPARTMENT,JOB_TITLE,SALARY,HIRE_DATE,MANAGER_ID,OFFICE_CITY,PERFORMANCE_RATING,IS_ACTIVE
6356,Megha,Sethi,IT,System Admin,46967.47,2023-05-06,3636,Chennai,GOOD,TRUE
6357,Kriti,Agarwal,Analytics,BI Developer,41737.86,2018-08-21,4425,Patna,AVERAGE,TRUE
6358,Priya,Goyal,HR,HR Director,187928.82,2021-08-15,,Mysuru,EXCEPTIONAL,FALSE
6359,Akash,Chatterjee,HR,HR Manager,148523.66,2023-01-25,,Raipur,POOR,TRUE
6360,Tanvi,Sharma,Product,Product Manager,243178.9,2017-07-10,,Vadodara,POOR,TRUE
6361,Amit,Menon,HR,People Ops Lead,235763.69,2019-07-14,,Goa,GOOD,TRUE
6362,Kavya,Bhatt,Legal,Legal Counsel,141164.33,2023-11-25,3634,Mumbai,AVERAGE,TRUE
6363,Akash,Chauhan,Analytics,Senior Analyst,114731.95,2025-03-21,5157,Thiruvananthapuram,GOOD,TRUE
6364,Ananya,Bhatt,Marketing,Content Lead,190709.99,2024-06-14,,Kolkata,AVERAGE,TRUE
6365,Amit,Naik,Operations,Ops Manager,250865.93,2022-03-16,,Hyderabad,GOOD,TRUE
6366,Tanvi,Reddy,Operations,Warehouse Manager,256805.74,2016-04-19,,Hyderabad,GOOD,TRUE
6367,Aarti,Arora,Operations,Logistics Lead,231106.07,2025-06-20,,Indore,GOOD,TRUE
6368,Kunal,Iyer,Operations,Logistics Lead,193964.93,2016-12-07,,Chennai,GOOD,TRUE
6369,Piyush,Verma,Legal,Compliance Officer,64927.14,2023-05-13,5520,Pune,AVERAGE,TRUE
6370,Amit,Kulkarni,Sales,Sales Director,83686.39,2024-06-17,,Coimbatore,EXCEPTIONAL,TRUE
6371,Tarun,Bhatt,Sales,Business Development Rep,40518.77,2017-03-23,3292,Hyderabad,GOOD,FALSE
6372,Kiran,Goyal,Legal,Contract Specialist,44845.04,2021-01-10,5633,Visakhapatnam,GOOD,TRUE
6373,Vishal,Ghosh,Engineering,Senior Developer,34530.25,2024-06-20,5765,Chennai,GOOD,TRUE
6374,Bhavna,Iyer,Legal,Paralegal,84003.85,2017-12-30,3544,Ahmedabad,EXCEPTIONAL,FALSE
6375,Bhavna,Verma,Analytics,BI Developer,38787.74,2019-11-17,5704,Chandigarh,POOR,TRUE
6376,Vikram,Naik,Sales,Sales Director,268860.57,2018-05-27,,Noida,AVERAGE,FALSE
6377,Vikram,Sharma,Operations,Supply Chain Analyst,56440.82,2016-07-02,3909,Nagpur,GOOD,TRUE
6378,Varun,Mehta,IT,IT Manager,121144.2,2017-10-16,,Goa,POOR,TRUE
6379,Anand,Agarwal,IT,System Admin,117391.78,2019-10-13,4542,Chandigarh,GOOD,TRUE
6380,Meenakshi,Tiwari,Operations,Ops Executive,80393.71,2016-10-22,2636,Ahmedabad,EXCEPTIONAL,TRUE
6381,Suresh,Menon,HR,HR Manager,208258.72,2023-11-18,,Bhopal,AVERAGE,TRUE
6382,Gaurav,Khanna,IT,IT Manager,268393.37,2019-03-06,,Gurgaon,GOOD,TRUE
6383,Sneha,Khanna,Legal,Compliance Officer,92816.66,2015-05-05,2652,Kochi,GOOD,TRUE
6384,Geeta,Chandra,Engineering,DevOps Engineer,44853.47,2020-02-16,2527,Bhopal,POOR,TRUE
6385,Fatima,Chauhan,Analytics,BI Developer,99191.78,2017-12-19,5116,Kolkata,AVERAGE,TRUE
6386,Simran,Naik,Finance,Financial Planner,44019.94,2023-09-08,5238,Raipur,AVERAGE,TRUE
6387,Isha,Pillai,Sales,Sales Executive,36531.8,2015-04-29,6349,Jaipur,AVERAGE,TRUE
6388,Suresh,Kumar,Marketing,Marketing Manager,170806.05,2022-09-22,,Lucknow,GOOD,TRUE
6389,Disha,Pillai,Marketing,Brand Manager,268397.78,2016-03-08,,Surat,GOOD,TRUE
6390,Vivek,Kapoor,Operations,Supply Chain Analyst,89413.48,2022-10-23,4309,Noida,AVERAGE,TRUE
6391,Aman,Kulkarni,Operations,Logistics Lead,218408.56,2022-07-03,,Kolkata,GOOD,TRUE
6392,Pranav,Kumar,Operations,Logistics Lead,226611.94,2022-11-25,,Ahmedabad,EXCEPTIONAL,TRUE
6393,Nikhil,Srivastava,IT,IT Manager,132171.59,2023-03-24,,Indore,GOOD,TRUE
6394,Akash,Tiwari,Engineering,Developer,32774.39,2024-03-07,5907,Kolkata,GOOD,TRUE
6395,Vikas,Deshpande,Engineering,QA Engineer,102366.65,2018-10-28,4218,Hyderabad,AVERAGE,TRUE
6396,Gaurav,Singh,Marketing,Content Lead,128048.73,2019-12-12,,Gurgaon,GOOD,TRUE
6397,Lakshmi,Pandey,Legal,Compliance Officer,112522.47,2016-12-30,2776,Ranchi,AVERAGE,TRUE
6398,Piyush,Naik,Engineering,Senior Developer,53845.55,2015-03-10,2572,Bhubaneswar,GOOD,TRUE
6399,Pooja,Saxena,Product,Product Analyst,128842.92,2022-12-25,3443,Chandigarh,GOOD,TRUE
6400,Raj,Malhotra,Marketing,Content Lead,106708.69,2015-01-20,,Pune,GOOD,TRUE
6401,Meera,Kamath,Analytics,Data Analyst,57502.07,2018-02-11,4138,Kolkata,GOOD,TRUE
6402,Ankita,Joshi,Marketing,Content Lead,240350.05,2024-07-01,,Coimbatore,AVERAGE,TRUE
6403,Kriti,Banerjee,Finance,Financial Planner,50489.11,2023-06-18,3927,Visakhapatnam,GOOD,TRUE
6404,Gaurav,Ghosh,Finance,Accounts Executive,119136.22,2016-06-02,5248,Bhubaneswar,AVERAGE,TRUE
6405,Bhavna,Bhat,Legal,Legal Counsel,84485.96,2020-03-19,5739,Nagpur,GOOD,TRUE
6406,Vivek,Agarwal,Legal,Contract Specialist,70448.66,2020-09-20,2776,Raipur,EXCEPTIONAL,TRUE
6407,Gaurav,Pillai,Marketing,Content Lead,299832.87,2021-12-30,,Kochi,GOOD,TRUE
6408,Tanvi,Nair,Analytics,Data Scientist,85578.62,2022-12-20,2348,Bhopal,GOOD,FALSE
6409,Ritika,Kumar,Product,UX Designer,55361.2,2018-02-11,3097,Chandigarh,AVERAGE,TRUE
6410,Siddharth,Reddy,Product,UX Designer,134395.49,2019-11-13,4072,Vadodara,AVERAGE,TRUE
6411,Pallavi,Arora,Analytics,Senior Analyst,112992.37,2018-05-06,4258,Delhi,EXCEPTIONAL,TRUE
6412,Kriti,Venkat,Operations,Supply Chain Analyst,141948.44,2016-01-12,4633,Raipur,EXCEPTIONAL,TRUE
6413,Mohit,Chauhan,IT,Network Engineer,38071.88,2023-04-06,6001,Dehradun,AVERAGE,FALSE
6414,Komal,Bhat,Finance,Accounts Executive,93248.7,2020-08-18,3830,Indore,GOOD,TRUE
6415,Kiran,Malhotra,Analytics,Data Scientist,110688.31,2023-11-11,5704,Surat,AVERAGE,TRUE
6416,Sonal,Gupta,Finance,Analyst,105719.26,2021-08-13,2250,Visakhapatnam,AVERAGE,TRUE
6417,Pooja,Bhat,Analytics,Senior Analyst,126242.91,2021-07-22,2232,Goa,EXCEPTIONAL,TRUE
6418,Raj,Goyal,Legal,Legal Manager,159065.59,2021-09-23,,Ranchi,GOOD,TRUE
6419,Disha,Hegde,Operations,Supply Chain Analyst,52177.06,2024-10-19,3430,Kochi,AVERAGE,TRUE
6420,Geeta,Kulkarni,Operations,Ops Manager,88488.08,2017-08-04,,Bengaluru,GOOD,TRUE
6421,Sanjay,Verma,Sales,Sales Manager,193945.18,2019-08-26,,Delhi,POOR,FALSE
6422,Geeta,Banerjee,Engineering,Developer,35331.9,2020-02-17,3234,Coimbatore,AVERAGE,FALSE
6423,Tanu,Chandra,Engineering,Tech Lead,162862.75,2017-08-20,,Delhi,AVERAGE,TRUE
6424,Sunita,Srivastava,Legal,Compliance Officer,41558.23,2016-08-27,2930,Surat,GOOD,TRUE
6425,Sunita,Bhatt,Sales,Sales Director,128809.4,2020-01-12,,Chandigarh,POOR,TRUE
6426,Gaurav,Arora,Marketing,Digital Marketing Exec,129343.95,2017-10-18,5073,Raipur,AVERAGE,TRUE
6427,Sweta,Ghosh,Product,Product Manager,190584.33,2019-09-24,,Raipur,GOOD,TRUE
6428,Komal,Gupta,Finance,Finance Manager,212103.64,2024-11-16,,Thiruvananthapuram,AVERAGE,TRUE
6429,Suresh,Chatterjee,Product,Product Owner,111098.19,2025-02-11,5208,Mumbai,AVERAGE,TRUE
6430,Ravi,Sharma,Product,Product Analyst,78701.4,2024-08-09,6360,Hyderabad,AVERAGE,TRUE
6431,Reema,Chauhan,Finance,CFO,78881.07,2023-12-07,4500,Raipur,GOOD,TRUE
6432,Tanvi,Singh,Product,Product Analyst,118388.53,2023-02-15,2157,Chennai,GOOD,TRUE
6433,Geeta,Patel,Sales,Sales Executive,71013.6,2017-03-12,3451,Kochi,EXCEPTIONAL,TRUE
6434,Sakshi,Khanna,Finance,Accounts Executive,107305.2,2017-12-25,2227,Indore,EXCEPTIONAL,TRUE
6435,Neha,Shetty,Analytics,Data Scientist,53006.88,2023-10-28,5245,Mysuru,AVERAGE,TRUE
6436,Anand,Gupta,HR,HR Executive,147215.36,2018-08-15,6125,Surat,GOOD,TRUE
6437,Vikram,Gupta,Operations,Supply Chain Analyst,81447.28,2016-07-20,5909,Bengaluru,AVERAGE,TRUE
6438,Isha,Deshpande,Legal,Contract Specialist,101697.17,2017-03-27,5904,Ranchi,AVERAGE,TRUE
6439,Jyoti,Tiwari,Engineering,QA Engineer,64692.62,2018-06-05,2200,Patna,GOOD,TRUE
6440,Suresh,Chandra,Analytics,BI Developer,32728.2,2016-12-03,6288,Surat,GOOD,TRUE
6441,Sakshi,Rao,Analytics,Data Analyst,82722.41,2020-12-31,2215,Dehradun,GOOD,TRUE
6442,Sonal,Goyal,Legal,Paralegal,108288.67,2015-05-28,5349,Noida,GOOD,TRUE
6443,Varun,Shetty,Engineering,Architect,113216.22,2022-06-06,4171,Kolkata,POOR,FALSE
6444,Arjun,Hegde,Product,UX Designer,47255.85,2015-07-23,3771,Hyderabad,POOR,TRUE
6445,Fatima,Tiwari,Engineering,QA Engineer,106045.24,2022-12-21,2208,Patna,EXCEPTIONAL,TRUE
6446,Sakshi,Roy,IT,IT Manager,264060.98,2018-08-31,,Indore,GOOD,TRUE
6447,Ravi,Kapoor,HR,HR Executive,72404.1,2024-04-11,3789,Gurgaon,AVERAGE,TRUE
6448,Siddharth,Pandey,Sales,Sales Executive,57568.97,2015-11-27,5568,Mysuru,GOOD,TRUE
6449,Megha,Nair,HR,HR Executive,130558.61,2016-06-27,4729,Chennai,AVERAGE,TRUE
6450,Nupur,Mehta,Operations,Logistics Lead,114401.93,2023-08-29,,Delhi,EXCEPTIONAL,TRUE
6451,Yash,Chatterjee,Legal,Legal Manager,119339.42,2015-04-04,,Surat,AVERAGE,TRUE
6452,Akash,Mehta,Operations,Logistics Lead,242181.14,2025-05-11,,Chandigarh,EXCEPTIONAL,TRUE
6453,Ankita,Pandey,Marketing,Marketing Manager,207896.47,2021-03-20,,Coimbatore,GOOD,TRUE
6454,Preeti,Verma,IT,Cloud Engineer,84269.9,2023-11-26,2333,Gurgaon,AVERAGE,TRUE
6455,Gaurav,Bajaj,Operations,Ops Manager,206253.29,2017-03-02,,Lucknow,EXCEPTIONAL,FALSE
6456,Varun,Patel,Analytics,Data Scientist,54104.98,2017-11-08,4852,Coimbatore,AVERAGE,TRUE
6457,Anjali,Arora,Analytics,Senior Analyst,105350.76,2018-01-16,5478,Delhi,GOOD,TRUE
6458,Gaurav,Rao,Marketing,Brand Manager,224749.21,2020-04-18,,Mysuru,AVERAGE,TRUE
6459,Bhavna,Reddy,Finance,Financial Planner,74581.05,2017-05-09,3867,Delhi,POOR,TRUE
6460,Disha,Ghosh,Marketing,Digital Marketing Exec,37500.51,2021-01-17,3301,Hyderabad,AVERAGE,TRUE
6461,Ananya,Chandra,Legal,Legal Manager,298350.92,2017-06-05,,Vadodara,EXCEPTIONAL,TRUE
6462,Shubham,Mukherjee,Analytics,BI Developer,73121.41,2025-05-26,4138,Indore,GOOD,TRUE
6463,Lakshmi,Naik,Finance,Financial Planner,103704.15,2021-02-16,3881,Vadodara,AVERAGE,TRUE
6464,Dhruv,Bajaj,Marketing,Content Lead,127006.71,2021-07-23,,Lucknow,AVERAGE,TRUE
6465,Ravi,Rao,Operations,Logistics Lead,183025.49,2025-04-19,,Bhubaneswar,AVERAGE,TRUE
6466,Divya,Goyal,Marketing,Content Lead,260146.88,2022-08-02,,Bengaluru,GOOD,TRUE
6467,Ananya,Bajaj,Operations,Warehouse Manager,293955.43,2017-11-01,,Surat,POOR,TRUE
6468,Ananya,Joshi,Finance,Finance Manager,85344.89,2016-09-02,,Coimbatore,POOR,TRUE
6469,Siddharth,Joshi,Marketing,Content Lead,282813.74,2015-09-03,,Thiruvananthapuram,GOOD,TRUE
6470,Sweta,Bhatt,IT,Cloud Engineer,115365.1,2018-07-12,5322,Mysuru,EXCEPTIONAL,TRUE
6471,Harsh,Sethi,Legal,Compliance Officer,45292.8,2019-01-30,4243,Kolkata,GOOD,TRUE
6472,Komal,Sen,Analytics,Data Scientist,107946.42,2023-05-16,5879,Coimbatore,GOOD,TRUE
6473,Kiran,Mukherjee,Analytics,Senior Analyst,82961.06,2017-02-02,3773,Patna,AVERAGE,TRUE
6474,Raj,Sen,Sales,Sales Director,176963.67,2021-06-08,,Bhubaneswar,AVERAGE,TRUE
6475,Arun,Arora,Engineering,Architect,69848.35,2025-03-10,2971,Mysuru,AVERAGE,TRUE
6476,Sakshi,Menon,IT,IT Support,35420.55,2024-09-15,4871,Visakhapatnam,EXCEPTIONAL,TRUE
6477,Nisha,Verma,Finance,CFO,148832.35,2019-06-24,5385,Lucknow,GOOD,TRUE
6478,Tarun,Chandra,IT,Cloud Engineer,30038.59,2023-01-24,6393,Thiruvananthapuram,GOOD,TRUE
6479,Geeta,Jain,Finance,Financial Planner,53132.22,2022-01-19,4781,Nagpur,AVERAGE,TRUE
6480,Siddharth,Chandra,Operations,Logistics Lead,226609.18,2018-08-23,,Bhopal,POOR,TRUE
6481,Vikram,Das,Marketing,Brand Manager,244428.05,2023-11-16,,Bengaluru,GOOD,TRUE
6482,Vikas,Jain,HR,People Ops Lead,85392.96,2024-12-09,,Kochi,GOOD,TRUE
6483,Vishal,Malhotra,Legal,Legal Manager,148442.57,2022-05-21,,Ranchi,GOOD,TRUE
6484,Rohan,Mishra,IT,Network Engineer,75550.14,2022-10-31,3412,Delhi,GOOD,TRUE
6485,Amit,Chopra,Sales,Sales Manager,206143.07,2015-03-10,,Lucknow,EXCEPTIONAL,TRUE
6486,Aman,Dubey,Finance,Accounts Executive,97800.71,2015-06-13,3743,Bhopal,GOOD,TRUE
6487,Akash,Mehta,Engineering,DevOps Engineer,78481.94,2021-12-21,5588,Mangaluru,GOOD,TRUE
6488,Monali,Malhotra,HR,People Ops Lead,228955.14,2024-07-14,,Goa,EXCEPTIONAL,TRUE
6489,Pallavi,Mukherjee,Engineering,QA Engineer,44851.17,2016-06-09,3029,Indore,GOOD,TRUE
6490,Divya,Srivastava,Sales,Sales Director,276811.92,2021-05-06,,Vadodara,AVERAGE,TRUE
6491,Geeta,Goyal,IT,System Admin,100127.49,2016-09-03,2566,Mysuru,AVERAGE,TRUE
6492,Aditya,Jain,Legal,Legal Manager,253274.25,2015-09-10,,Ranchi,EXCEPTIONAL,TRUE
6493,Kiran,Yadav,HR,HR Manager,130483.14,2018-01-20,,Bengaluru,GOOD,TRUE
6494,Naveen,Khanna,IT,Network Engineer,80166.92,2021-12-31,2064,Bhopal,GOOD,TRUE
6495,Deepak,Singh,Product,Product Owner,138027.98,2016-12-25,2992,Nagpur,GOOD,TRUE
6496,Naveen,Joshi,Finance,Financial Planner,60741.9,2020-08-29,3860,Kochi,EXCEPTIONAL,TRUE
6497,Kiran,Shetty,Analytics,Analytics Manager,152279.69,2019-07-30,,Dehradun,GOOD,TRUE
6498,Sweta,Rao,Sales,Business Development Rep,105546.76,2019-10-29,5590,Mangaluru,AVERAGE,TRUE
6499,Mohit,Kapoor,Operations,Ops Executive,46926.55,2017-12-20,3317,Kolkata,GOOD,TRUE
6500,Amit,Reddy,Legal,Legal Counsel,33093.23,2024-04-28,2273,Visakhapatnam,AVERAGE,TRUE
6501,Lakshmi,Mukherjee,Engineering,QA Engineer,68067.37,2016-12-08,2572,Ahmedabad,AVERAGE,FALSE
6502,Pallavi,Nair,IT,System Admin,89217.31,2022-07-02,4392,Mysuru,GOOD,TRUE
6503,Ritika,Verma,Legal,Legal Counsel,65132.67,2024-10-06,2374,Visakhapatnam,EXCEPTIONAL,TRUE
6504,Aarti,Joshi,Legal,Paralegal,71758.61,2022-02-09,4112,Patna,EXCEPTIONAL,TRUE
6505,Yash,Bose,Engineering,Tech Lead,204101.16,2016-11-25,,Dehradun,EXCEPTIONAL,TRUE
6506,Deepak,Sethi,Marketing,Digital Marketing Exec,63395.51,2022-03-31,3892,Indore,EXCEPTIONAL,TRUE
6507,Shubham,Kulkarni,HR,HR Executive,32474.24,2016-09-21,2848,Chennai,GOOD,TRUE
6508,Vishal,Mehta,Finance,Accounts Executive,129232.02,2021-06-24,3204,Pune,GOOD,TRUE
6509,Reema,Malhotra,Engineering,Developer,99548.7,2017-11-22,3615,Ahmedabad,GOOD,TRUE
6510,Amit,Srivastava,Sales,Sales Director,85477.74,2024-04-06,,Dehradun,POOR,TRUE
6511,Ankita,Goyal,HR,Recruiter,116234.18,2016-11-19,5619,Kolkata,AVERAGE,TRUE
6512,Manish,Chopra,Engineering,Architect,134596.56,2021-09-19,2200,Nagpur,GOOD,TRUE
6513,Nisha,Mishra,Sales,Account Manager,97156.75,2016-12-05,,Noida,GOOD,TRUE
6514,Piyush,Arora,Engineering,Tech Lead,147143.36,2020-04-18,,Pune,AVERAGE,FALSE
6515,Lakshmi,Arora,Product,Product Owner,106023.11,2016-07-29,2253,Coimbatore,AVERAGE,TRUE
6516,Kiran,Shetty,Marketing,Marketing Manager,250116.25,2018-12-23,,Pune,AVERAGE,FALSE
6517,Manish,Banerjee,IT,IT Support,142439.11,2018-07-23,2366,Jaipur,AVERAGE,TRUE
6518,Siddharth,Venkat,Product,UX Designer,62033.94,2023-06-29,5761,Lucknow,GOOD,TRUE
6519,Vikram,Agarwal,Sales,Sales Manager,180779.89,2020-11-17,,Thiruvananthapuram,AVERAGE,TRUE
6520,Manya,Banerjee,HR,Recruiter,84915.53,2016-08-14,3184,Mangaluru,GOOD,TRUE
6521,Ritika,Reddy,Legal,Legal Counsel,125795.59,2020-06-25,4968,Surat,EXCEPTIONAL,TRUE
6522,Komal,Reddy,HR,HR Executive,46739.39,2022-11-30,5985,Hyderabad,AVERAGE,TRUE
6523,Sneha,Yadav,Operations,Ops Manager,164567.83,2020-03-10,,Chennai,AVERAGE,TRUE
6524,Neha,Iyer,Product,Product Manager,242029.3,2015-08-02,,Ranchi,GOOD,TRUE
6525,Shubham,Bose,Operations,Logistics Lead,164700.3,2024-02-01,,Goa,EXCEPTIONAL,TRUE
6526,Bhavna,Kulkarni,Legal,Legal Counsel,41627.63,2017-05-18,4849,Surat,GOOD,TRUE
6527,Divya,Chandra,Product,Scrum Master,132474.07,2022-06-12,5286,Delhi,POOR,TRUE
6528,Ananya,Bajaj,Finance,CFO,105160.61,2024-01-25,4400,Noida,GOOD,TRUE
6529,Ananya,Jain,Sales,Sales Director,190334.26,2021-08-02,,Bhubaneswar,EXCEPTIONAL,TRUE
6530,Sakshi,Malhotra,HR,HR Manager,108842.89,2022-08-13,,Delhi,AVERAGE,TRUE
6531,Pallavi,Sethi,Marketing,Marketing Manager,94887.91,2017-04-17,,Mumbai,GOOD,TRUE
6532,Isha,Pandey,HR,HR Manager,263676.14,2024-11-05,,Chennai,AVERAGE,TRUE
6533,Sunita,Pandey,HR,People Ops Lead,161021.3,2017-06-09,,Kolkata,AVERAGE,TRUE
6534,Tarun,Chopra,IT,IT Manager,208781.05,2017-02-09,,Mysuru,EXCEPTIONAL,TRUE
6535,Harsh,Bhatt,Operations,Supply Chain Analyst,74138.18,2017-09-25,3018,Nagpur,GOOD,TRUE
6536,Ravi,Mehta,Analytics,BI Developer,33445.08,2022-09-08,2058,Bengaluru,GOOD,TRUE
6537,Aman,Kamath,HR,HR Director,278608.6,2021-05-15,,Dehradun,AVERAGE,TRUE
6538,Kunal,Pillai,HR,Recruiter,90435.87,2018-06-04,3662,Mangaluru,GOOD,TRUE
6539,Raj,Bajaj,Sales,Sales Manager,205659.47,2024-07-04,,Kochi,GOOD,TRUE
6540,Tanu,Kulkarni,Operations,Ops Executive,135900.57,2023-02-13,2885,Nagpur,EXCEPTIONAL,TRUE
6541,Sneha,Chandra,Engineering,Senior Developer,112787.44,2024-09-15,6127,Chandigarh,AVERAGE,TRUE
6542,Kavya,Kulkarni,IT,IT Manager,168604.72,2024-02-24,,Bhubaneswar,AVERAGE,FALSE
6543,Vivek,Roy,Analytics,BI Developer,111860.44,2024-01-12,6201,Chennai,AVERAGE,TRUE
6544,Nikhil,Pillai,HR,HR Manager,155116.22,2016-10-04,,Nagpur,AVERAGE,TRUE
6545,Kavya,Chauhan,IT,IT Manager,285053.04,2025-01-22,,Indore,GOOD,TRUE
6546,Pooja,Nair,Sales,Sales Executive,89381.18,2015-01-28,2359,Visakhapatnam,GOOD,TRUE
6547,Manish,Singh,IT,System Admin,36921.94,2024-09-13,4392,Delhi,EXCEPTIONAL,TRUE
6548,Vivek,Kulkarni,Marketing,Digital Marketing Exec,130795.7,2015-09-22,6303,Noida,GOOD,TRUE
6549,Ashwin,Chandra,Sales,Sales Manager,191166.65,2017-12-31,,Hyderabad,POOR,TRUE
6550,Rohini,Mehta,Marketing,Content Lead,288260.36,2022-05-01,,Visakhapatnam,EXCEPTIONAL,TRUE
6551,Raj,Chopra,IT,Network Engineer,84001.22,2023-01-16,2842,Hyderabad,GOOD,TRUE
6552,Tushar,Kamath,Analytics,Data Scientist,82299.84,2021-04-10,4101,Kolkata,AVERAGE,TRUE
6553,Rohan,Bhatt,Legal,Paralegal,36816.5,2025-01-18,4225,Kolkata,GOOD,TRUE
6554,Anand,Kamath,IT,IT Support,103616.19,2017-12-06,2341,Noida,AVERAGE,TRUE
6555,Tanu,Agarwal,Marketing,Content Lead,136227.81,2021-07-24,,Noida,EXCEPTIONAL,FALSE
6556,Preeti,Mukherjee,Marketing,Brand Manager,279697.23,2024-01-10,,Kochi,AVERAGE,TRUE
6557,Reema,Yadav,Product,Scrum Master,149958.65,2021-10-05,4574,Bengaluru,POOR,TRUE
6558,Sanjay,Ghosh,IT,IT Manager,262468.51,2022-02-22,,Jaipur,GOOD,TRUE
6559,Arun,Naik,Finance,Analyst,134390.54,2015-02-02,3901,Lucknow,AVERAGE,TRUE
6560,Saurabh,Sharma,HR,HR Manager,296523.77,2015-06-21,,Mumbai,POOR,TRUE
6561,Aman,Gupta,Marketing,SEO Specialist,40862.85,2019-08-16,2826,Delhi,POOR,TRUE
6562,Vikas,Mishra,IT,Cloud Engineer,67602.46,2017-09-18,2151,Ranchi,GOOD,TRUE
6563,Ananya,Kulkarni,IT,IT Support,78380.42,2019-12-26,4177,Pune,GOOD,TRUE
6564,Piyush,Bhatt,Engineering,DevOps Engineer,48189.88,2019-02-17,3237,Delhi,AVERAGE,FALSE
6565,Suresh,Mehta,Marketing,Digital Marketing Exec,59060.19,2017-09-16,5413,Delhi,GOOD,TRUE
6566,Rohini,Agarwal,Legal,Legal Counsel,128096.73,2022-05-01,6219,Patna,AVERAGE,TRUE
6567,Shubham,Verma,HR,HR Manager,233206.55,2015-04-06,,Surat,POOR,TRUE
6568,Nisha,Jain,Finance,Accounts Executive,56456.81,2022-07-26,4048,Surat,GOOD,TRUE
6569,Vishal,Ghosh,Operations,Warehouse Manager,271636.15,2022-07-06,,Noida,AVERAGE,TRUE
6570,Siddharth,Ghosh,Finance,Financial Planner,119960.37,2017-10-13,5796,Dehradun,GOOD,TRUE
6571,Arun,Chauhan,Legal,Legal Counsel,34473.75,2020-06-23,6147,Coimbatore,POOR,TRUE
6572,Piyush,Gupta,Engineering,Architect,126535.19,2016-01-28,2364,Thiruvananthapuram,GOOD,TRUE
6573,Divya,Naik,Sales,Business Development Rep,33150.09,2019-10-27,6425,Ranchi,GOOD,TRUE
6574,Ritika,Banerjee,IT,IT Support,51707.66,2025-01-24,2550,Chandigarh,POOR,TRUE
6575,Ananya,Kulkarni,Engineering,Senior Developer,32953.92,2016-04-27,3368,Mangaluru,GOOD,TRUE
6576,Meera,Srivastava,Marketing,Marketing Manager,122135.35,2024-01-07,,Jaipur,GOOD,FALSE
6577,Monali,Khanna,IT,System Admin,132363.51,2020-07-30,3676,Nagpur,GOOD,TRUE
6578,Nikhil,Chopra,Engineering,Senior Developer,135040.65,2019-09-25,3234,Indore,GOOD,TRUE
6579,Meera,Khanna,HR,HR Manager,254050.89,2017-08-11,,Kochi,AVERAGE,TRUE
6580,Priya,Bhatt,Engineering,Senior Developer,143125.76,2016-11-11,4218,Indore,AVERAGE,TRUE
6581,Manya,Mishra,Marketing,Brand Manager,237867.98,2025-06-12,,Pune,EXCEPTIONAL,TRUE
6582,Komal,Malhotra,Operations,Warehouse Manager,108378.24,2018-07-21,,Pune,EXCEPTIONAL,TRUE
6583,Arjun,Patel,HR,HR Executive,87183.2,2016-11-30,5526,Bhopal,EXCEPTIONAL,TRUE
6584,Harsh,Agarwal,Analytics,BI Developer,135023.94,2022-03-24,4745,Ranchi,AVERAGE,TRUE
6585,Manish,Pandey,Operations,Logistics Lead,177954.51,2022-03-07,,Pune,GOOD,TRUE
6586,Sneha,Deshpande,Marketing,Digital Marketing Exec,81495.41,2016-04-05,6340,Mumbai,EXCEPTIONAL,TRUE
6587,Ravi,Ghosh,Engineering,Senior Developer,57616.97,2016-12-02,2252,Pune,AVERAGE,TRUE
6588,Aarti,Kumar,Marketing,Brand Manager,174959.69,2020-07-21,,Kolkata,EXCEPTIONAL,TRUE
6589,Mohit,Saxena,Engineering,QA Engineer,32138.02,2021-04-18,6423,Chennai,GOOD,TRUE
6590,Piyush,Das,Marketing,Content Lead,120918.71,2020-09-06,,Coimbatore,GOOD,TRUE
6591,Reema,Khanna,Product,Product Owner,50656.6,2025-05-16,4604,Visakhapatnam,AVERAGE,TRUE
6592,Shubham,Deshpande,IT,IT Support,31577.51,2018-02-16,2255,Noida,GOOD,TRUE
6593,Varun,Bhat,Engineering,DevOps Engineer,47458.61,2018-08-14,2527,Kolkata,AVERAGE,TRUE
6594,Tanvi,Singh,HR,People Ops Lead,283088.62,2016-01-25,,Lucknow,EXCEPTIONAL,TRUE
6595,Siddharth,Joshi,Marketing,Marketing Manager,129260.36,2023-11-07,,Chennai,AVERAGE,TRUE
6596,Kunal,Sen,IT,System Admin,87193.4,2020-08-30,3594,Indore,GOOD,TRUE
6597,Saurabh,Joshi,Analytics,Data Scientist,79947.13,2022-07-02,4547,Ranchi,AVERAGE,TRUE
6598,Rahul,Venkat,Legal,Paralegal,130039.39,2022-04-09,2602,Bhopal,EXCEPTIONAL,TRUE
6599,Rohini,Menon,Product,Product Analyst,92340.81,2020-02-20,4725,Patna,GOOD,TRUE
6600,Akash,Nair,IT,Network Engineer,44755.34,2019-05-18,6446,Mysuru,AVERAGE,TRUE
6601,Abhishek,Rao,Product,UX Designer,58464.43,2019-01-19,5954,Visakhapatnam,POOR,TRUE
6602,Rohan,Saxena,Analytics,BI Developer,146876.21,2016-02-17,5557,Bhubaneswar,EXCEPTIONAL,TRUE
6603,Sunita,Rao,Product,Product Owner,77525.33,2017-07-15,5264,Surat,GOOD,TRUE
6604,Vikas,Dubey,HR,Recruiter,84373.39,2016-02-03,5419,Dehradun,AVERAGE,TRUE
