CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,CITY,STATE,COUNTRY,SIGNUP_DATE,IS_ACTIVE,CUSTOMER_TIER,ANNUAL_REVENUE,CREATED_AT
4795,Girish,Agarwal,girish.agarwal3795@email.com,9861359444,Bhubaneswar,Odisha,India,2022-11-07,TRUE,SILVER,295341.84,2022-11-07
4796,Pallavi,Chandra,pallavi.chandra3796@email.com,9857794440,Pune,Maharashtra,India,2019-01-18,TRUE,SILVER,61739.74,2019-01-18
4797,Raj,Pillai,raj.pillai3797@email.com,9858499748,Delhi,Delhi,India,2024-05-04,TRUE,GOLD,944803.87,2024-05-04
4798,Anjali,Iyer,anjali.iyer3798@email.com,9835873158,Raipur,Chhattisgarh,India,2022-02-01,TRUE,GOLD,1044044.65,2022-02-01
4799,Divya,Arora,divya.arora3799@email.com,9899904623,Goa,Goa,India,2023-03-09,TRUE,GOLD,1399509.27,2023-03-09
4800,Tanu,Bose,tanu.bose3800@email.com,9810034722,Visakhapatnam,Andhra Pradesh,India,2019-08-29,TRUE,BRONZE,170428.64,2019-08-29
4801,Nupur,Singh,nupur.singh3801@email.com,9826272372,Chandigarh,Punjab,India,2022-02-17,TRUE,BRONZE,298810.0,2022-02-17
4802,Sakshi,Naik,sakshi.naik3802@email.com,9841484420,Kolkata,West Bengal,India,2019-11-05,TRUE,GOLD,1815727.31,2019-11-05
4803,Meenakshi,Kulkarni,meenakshi.kulkarni3803@email.com,9825433401,Coimbatore,Tamil Nadu,India,2023-01-17,TRUE,SILVER,166183.6,2023-01-17
4804,Shreya,Sharma,shreya.sharma3804@email.com,9882266709,Delhi,Delhi,India,2023-11-13,TRUE,GOLD,580358.63,2023-11-13
4805,Neha,Dubey,neha.dubey3805@email.com,9847537455,Hyderabad,Telangana,India,2021-06-24,TRUE,BRONZE,156404.88,2021-06-24
4806,Sweta,Pandey,sweta.pandey3806@email.com,9875041138,Lucknow,Uttar Pradesh,India,2022-10-27,TRUE,BRONZE,297313.07,2022-10-27
4807,Monali,Banerjee,monali.banerjee3807@email.com,9854997564,Delhi,Delhi,India,2022-04-30,TRUE,PLATINUM,921078.8,2022-04-30
4808,Swati,Srivastava,swati.srivastava3808@email.com,9862794020,Chennai,Tamil Nadu,India,2023-12-30,TRUE,SILVER,277902.2,2023-12-30
4809,Sweta,Kumar,sweta.kumar3809@email.com,9815282825,Bhopal,Madhya Pradesh,India,2021-07-14,TRUE,BRONZE,200328.34,2021-07-14
4810,Arjun,Chatterjee,arjun.chatterjee3810@email.com,9863870443,Chennai,Tamil Nadu,India,2020-03-10,TRUE,SILVER,533295.24,2020-03-10
4811,Isha,Hegde,isha.hegde3811@email.com,9848458120,Hyderabad,Telangana,India,2023-10-10,TRUE,PLATINUM,3588566.58,2023-10-10
4812,Dhruv,Tiwari,dhruv.tiwari3812@email.com,9884613348,Raipur,Chhattisgarh,India,2023-09-15,TRUE,GOLD,1732480.27,2023-09-15
4813,Ashwin,Kamath,ashwin.kamath3813@email.com,9820116838,Mangaluru,Karnataka,India,2019-12-19,FALSE,SILVER,750419.77,2019-12-19
4814,Raj,Sen,raj.sen3814@email.com,9822300792,Chandigarh,Punjab,India,2024-01-08,TRUE,GOLD,911032.94,2024-01-08
4815,Yash,Mukherjee,yash.mukherjee3815@email.com,9819728002,Pune,Maharashtra,India,2022-02-15,TRUE,GOLD,236839.04,2022-02-15
4816,Rohan,Saxena,rohan.saxena3816@email.com,9829759507,Goa,Goa,India,2021-11-25,TRUE,PLATINUM,2220771.93,2021-11-25
4817,Rahul,Malhotra,rahul.malhotra3817@email.com,9874756410,Thiruvananthapuram,Kerala,India,2021-04-02,TRUE,BRONZE,155143.45,2021-04-02
4818,Sonal,Chauhan,sonal.chauhan3818@email.com,9867996754,Raipur,Chhattisgarh,India,2020-07-25,TRUE,GOLD,1551441.99,2020-07-25
4819,Varun,Ghosh,varun.ghosh3819@email.com,9873031725,Kolkata,West Bengal,India,2022-11-03,TRUE,BRONZE,112440.73,2022-11-03
4820,Nupur,Rao,nupur.rao3820@email.com,9843442775,Mumbai,Maharashtra,India,2019-04-21,TRUE,BRONZE,199620.86,2019-04-21
4821,Fatima,Saxena,fatima.saxena3821@email.com,9841424194,Chennai,Tamil Nadu,India,2022-06-03,TRUE,GOLD,773701.75,2022-06-03
4822,Priya,Bhatt,priya.bhatt3822@email.com,9810112761,Raipur,Chhattisgarh,India,2022-09-28,TRUE,GOLD,441457.65,2022-09-28
4823,Geeta,Patel,geeta.patel3823@email.com,9837136761,Raipur,Chhattisgarh,India,2022-01-05,FALSE,PLATINUM,1267154.57,2022-01-05
4824,Jyoti,Banerjee,jyoti.banerjee3824@email.com,9879200346,Lucknow,Uttar Pradesh,India,2023-11-12,TRUE,SILVER,497060.64,2023-11-12
4825,Geeta,Tiwari,geeta.tiwari3825@email.com,9813706170,Mysuru,Karnataka,India,2024-08-03,TRUE,SILVER,29666.25,2024-08-03
4826,Rohan,Agarwal,rohan.agarwal3826@email.com,9842160364,Ahmedabad,Gujarat,India,2023-12-29,FALSE,BRONZE,86944.68,2023-12-29
4827,Monali,Singh,monali.singh3827@email.com,9851456118,Raipur,Chhattisgarh,India,2022-03-08,TRUE,SILVER,75134.05,2022-03-08
4828,Dhruv,Bhat,dhruv.bhat3828@email.com,9868607910,Pune,Maharashtra,India,2019-11-21,TRUE,GOLD,1421588.31,2019-11-21
4829,Pranav,Sharma,pranav.sharma3829@email.com,9860285516,Dehradun,Uttarakhand,India,2024-08-16,TRUE,BRONZE,49026.01,2024-08-16
4830,Sweta,Khanna,sweta.khanna3830@email.com,9832862637,Kochi,Kerala,India,2024-09-03,TRUE,BRONZE,23738.35,2024-09-03
4831,Preeti,Khanna,preeti.khanna3831@email.com,9873099236,Pune,Maharashtra,India,2023-09-10,TRUE,BRONZE,173726.26,2023-09-10
4832,Amit,Roy,amit.roy3832@email.com,9839367209,Gurgaon,Haryana,India,2024-11-16,TRUE,GOLD,335245.83,2024-11-16
4833,Abhishek,Naik,abhishek.naik3833@email.com,,Vadodara,Gujarat,India,2020-05-18,TRUE,PLATINUM,3325994.8,2020-05-18
4834,Priya,Chopra,priya.chopra3834@email.com,9844704340,Goa,Goa,India,2022-12-09,TRUE,PLATINUM,2440739.04,2022-12-09
4835,Ashwin,Ghosh,ashwin.ghosh3835@email.com,9872365525,Thiruvananthapuram,Kerala,India,2023-04-05,TRUE,BRONZE,128218.48,2023-04-05
4836,Monali,Pillai,monali.pillai3836@email.com,9863937995,Patna,Bihar,India,2022-06-24,TRUE,GOLD,993269.34,2022-06-24
4837,Sonal,Sethi,sonal.sethi3837@email.com,9873596943,Mysuru,Karnataka,India,2023-11-09,TRUE,GOLD,971702.71,2023-11-09
4838,Tarun,Patel,tarun.patel3838@email.com,9877126840,Patna,Bihar,India,2022-11-01,TRUE,BRONZE,133558.15,2022-11-01
4839,Vivek,Mukherjee,vivek.mukherjee3839@email.com,9858822608,Delhi,Delhi,India,2022-03-23,TRUE,SILVER,401135.25,2022-03-23
4840,Rohini,Bhatt,rohini.bhatt3840@email.com,9829272495,Coimbatore,Tamil Nadu,India,2023-01-16,TRUE,BRONZE,54150.33,2023-01-16
4841,Komal,Nair,komal.nair3841@email.com,9815448206,Surat,Gujarat,India,2020-11-28,TRUE,SILVER,629072.71,2020-11-28
4842,Anjali,Sen,anjali.sen3842@email.com,9846994334,Delhi,Delhi,India,2019-09-10,TRUE,SILVER,251179.05,2019-09-10
4843,Komal,Mehta,komal.mehta3843@email.com,9821773592,Jaipur,Rajasthan,India,2021-10-09,FALSE,BRONZE,210407.81,2021-10-09
4844,Arun,Bhat,arun.bhat3844@email.com,,Bengaluru,Karnataka,India,2020-03-20,TRUE,GOLD,1026454.26,2020-03-20
4845,Ananya,Srivastava,ananya.srivastava3845@email.com,9853403768,Lucknow,Uttar Pradesh,India,2024-11-12,TRUE,SILVER,560258.35,2024-11-12
4846,Pallavi,Bose,pallavi.bose3846@email.com,9820042134,Jaipur,Rajasthan,India,2021-02-28,TRUE,SILVER,209831.75,2021-02-28
4847,Raj,Goyal,raj.goyal3847@email.com,9819778829,Goa,Goa,India,2024-01-30,TRUE,GOLD,415443.36,2024-01-30
4848,Mohit,Dubey,mohit.dubey3848@email.com,9842418399,Lucknow,Uttar Pradesh,India,2022-11-30,TRUE,PLATINUM,4573643.5,2022-11-30
4849,Komal,Bhat,komal.bhat3849@email.com,9882827764,Vadodara,Gujarat,India,2022-12-26,TRUE,GOLD,885978.94,2022-12-26
4850,Nikhil,Nair,nikhil.nair3850@email.com,9828906776,Lucknow,Uttar Pradesh,India,2023-05-05,TRUE,GOLD,1208011.53,2023-05-05
4851,Vishal,Kumar,vishal.kumar3851@email.com,9868004202,Chennai,Tamil Nadu,India,2021-12-16,TRUE,PLATINUM,1567268.31,2021-12-16
4852,Vikas,Mishra,vikas.mishra3852@email.com,9836296768,Nagpur,Maharashtra,India,2022-03-09,TRUE,SILVER,295891.19,2022-03-09
4853,Anand,Yadav,anand.yadav3853@email.com,9868264870,Kochi,Kerala,India,2019-07-19,FALSE,GOLD,279610.03,2019-07-19
4854,Aarti,Nair,aarti.nair3854@email.com,9893235223,Lucknow,Uttar Pradesh,India,2020-06-05,TRUE,BRONZE,286756.71,2020-06-05
4855,Raj,Joshi,raj.joshi3855@email.com,9859033829,Thiruvananthapuram,Kerala,India,2019-11-05,TRUE,SILVER,720239.15,2019-11-05
4856,Dhruv,Joshi,dhruv.joshi3856@email.com,9846327630,Surat,Gujarat,India,2021-01-19,TRUE,BRONZE,104291.6,2021-01-19
4857,Akash,Das,akash.das3857@email.com,9838472624,Patna,Bihar,India,2022-12-16,FALSE,BRONZE,60640.12,2022-12-16
4858,Deepak,Agarwal,deepak.agarwal3858@email.com,9882270877,Bengaluru,Karnataka,India,2022-02-06,FALSE,BRONZE,150882.22,2022-02-06
4859,Abhishek,Hegde,abhishek.hegde3859@email.com,9818797403,Patna,Bihar,India,2022-01-25,TRUE,BRONZE,265822.91,2022-01-25
4860,Tanu,Kapoor,tanu.kapoor3860@email.com,9816612943,Kochi,Kerala,India,2022-02-20,TRUE,GOLD,1496347.0,2022-02-20
4861,Nisha,Bajaj,nisha.bajaj3861@email.com,9879188082,Delhi,Delhi,India,2024-03-22,FALSE,BRONZE,6153.3,2024-03-22
4862,Shreya,Singh,,9872821585,Kochi,Kerala,India,2020-01-30,TRUE,BRONZE,204915.12,2020-01-30
4863,Harsh,Gupta,harsh.gupta3863@email.com,9894503452,Thiruvananthapuram,Kerala,India,2021-06-22,TRUE,SILVER,213231.53,2021-06-22
4864,Tarun,Nair,tarun.nair3864@email.com,9873862843,Ahmedabad,Gujarat,India,2022-10-14,TRUE,SILVER,94324.05,2022-10-14
4865,Ankita,Iyer,ankita.iyer3865@email.com,9867443937,Hyderabad,Telangana,India,2022-10-22,TRUE,BRONZE,69060.96,2022-10-22
4866,Fatima,Bajaj,fatima.bajaj3866@email.com,9834056124,Coimbatore,Tamil Nadu,India,2019-07-28,TRUE,PLATINUM,1761441.5,2019-07-28
4867,Rajesh,Das,rajesh.das3867@email.com,9839874642,Thiruvananthapuram,Kerala,India,2021-10-19,TRUE,SILVER,383314.3,2021-10-19
4868,Sweta,Shetty,sweta.shetty3868@email.com,9834284760,Raipur,Chhattisgarh,India,2022-03-25,TRUE,SILVER,180022.52,2022-03-25
4869,Arun,Nair,arun.nair3869@email.com,9891023619,Ranchi,Jharkhand,India,2019-06-27,TRUE,PLATINUM,3458846.72,2019-06-27
4870,Anand,Bose,anand.bose3870@email.com,9842537115,Gurgaon,Haryana,India,2023-01-25,TRUE,GOLD,193317.58,2023-01-25
4871,Kunal,Rao,kunal.rao3871@email.com,9866562358,Patna,Bihar,India,2021-02-04,TRUE,BRONZE,278211.0,2021-02-04
4872,Tarun,Sen,tarun.sen3872@email.com,9821924247,Delhi,Delhi,India,2019-01-16,TRUE,GOLD,395387.72,2019-01-16
4873,Nikhil,Das,nikhil.das3873@email.com,9838221330,Dehradun,Uttarakhand,India,2020-10-18,TRUE,SILVER,637561.87,2020-10-18
4874,Monali,Singh,monali.singh3874@email.com,9811000660,Thiruvananthapuram,Kerala,India,2019-08-19,TRUE,BRONZE,276355.27,2019-08-19
4875,Tushar,Srivastava,tushar.srivastava3875@email.com,9831100444,Coimbatore,Tamil Nadu,India,2024-09-14,FALSE,SILVER,722942.76,2024-09-14
4876,Sonal,Kamath,sonal.kamath3876@email.com,9817566955,Visakhapatnam,Andhra Pradesh,India,2021-06-13,TRUE,GOLD,451733.73,2021-06-13
4877,Rahul,Patel,rahul.patel3877@email.com,9899335519,Surat,Gujarat,India,2021-05-17,TRUE,BRONZE,156771.29,2021-05-17
4878,Piyush,Sen,piyush.sen3878@email.com,9854386555,Bhopal,Madhya Pradesh,India,2023-07-07,TRUE,SILVER,388753.02,2023-07-07
4879,Naveen,Ghosh,naveen.ghosh3879@email.com,9813732591,Ahmedabad,Gujarat,India,2022-03-30,TRUE,SILVER,181112.52,2022-03-30
4880,Sneha,Goyal,sneha.goyal3880@email.com,9897041166,Bhubaneswar,Odisha,India,2023-08-20,TRUE,SILVER,751236.82,2023-08-20
4881,Neha,Banerjee,neha.banerjee3881@email.com,9836936963,Lucknow,Uttar Pradesh,India,2020-05-10,TRUE,SILVER,257729.91,2020-05-10
4882,Neha,Deshpande,neha.deshpande3882@email.com,9877068267,Nagpur,Maharashtra,India,2023-05-03,TRUE,GOLD,734642.78,2023-05-03
4883,Vishal,Mishra,vishal.mishra3883@email.com,9815606948,Bhubaneswar,Odisha,India,2021-07-25,TRUE,SILVER,258673.61,2021-07-25
4884,Sneha,Naik,sneha.naik3884@email.com,9879234481,Jaipur,Rajasthan,India,2020-07-26,FALSE,SILVER,155369.15,2020-07-26
4885,Deepak,Mukherjee,deepak.mukherjee3885@email.com,9857395843,Kochi,Kerala,India,2023-02-17,TRUE,BRONZE,194146.34,2023-02-17
4886,Anjali,Yadav,anjali.yadav3886@email.com,9819406877,Bhopal,Madhya Pradesh,India,2020-08-12,TRUE,BRONZE,21938.21,2020-08-12
4887,Meenakshi,Chandra,meenakshi.chandra3887@email.com,9875322397,Chennai,Tamil Nadu,India,2021-01-02,TRUE,BRONZE,9761.59,2021-01-02
4888,Shreya,Chauhan,shreya.chauhan3888@email.com,9835527189,Visakhapatnam,Andhra Pradesh,India,2020-09-17,TRUE,SILVER,36020.49,2020-09-17
4889,Megha,Naik,megha.naik3889@email.com,9844936859,Mumbai,Maharashtra,India,2024-03-02,TRUE,GOLD,1341877.2,2024-03-02
4890,Vivek,Mehta,vivek.mehta3890@email.com,9872792115,Noida,Uttar Pradesh,India,2021-05-20,TRUE,GOLD,1508018.18,2021-05-20
4891,Jyoti,Dubey,jyoti.dubey3891@email.com,9868827857,Chandigarh,Punjab,India,2020-09-30,TRUE,SILVER,784628.24,2020-09-30
4892,Dhruv,Hegde,dhruv.hegde3892@email.com,9867905500,Goa,Goa,India,2019-01-20,TRUE,SILVER,254344.45,2019-01-20
4893,Girish,Mishra,girish.mishra3893@email.com,9857778960,Raipur,Chhattisgarh,India,2019-03-09,TRUE,BRONZE,58326.42,2019-03-09
4894,Piyush,Joshi,piyush.joshi3894@email.com,9860600566,Nagpur,Maharashtra,India,2020-08-22,TRUE,PLATINUM,756629.53,2020-08-22
4895,Sonal,Bajaj,sonal.bajaj3895@email.com,9894826578,Bhopal,Madhya Pradesh,India,2023-08-19,TRUE,GOLD,1219362.21,2023-08-19
4896,Pooja,Chandra,pooja.chandra3896@email.com,9846303469,Coimbatore,Tamil Nadu,India,2020-12-25,TRUE,GOLD,497107.46,2020-12-25
4897,Nikhil,Pandey,nikhil.pandey3897@email.com,9857437651,Hyderabad,Telangana,India,2022-05-06,TRUE,GOLD,192129.58,2022-05-06
4898,Divya,Agarwal,divya.agarwal3898@email.com,9877397901,Dehradun,Uttarakhand,India,2023-05-01,TRUE,GOLD,1396885.94,2023-05-01
4899,Vikas,Shetty,vikas.shetty3899@email.com,9843632299,Visakhapatnam,Andhra Pradesh,India,2021-11-09,TRUE,GOLD,1366758.08,2021-11-09
4900,Meenakshi,Chauhan,meenakshi.chauhan3900@email.com,9893427480,Vadodara,Gujarat,India,2022-08-20,TRUE,BRONZE,201830.19,2022-08-20
4901,Rohan,Reddy,rohan.reddy3901@email.com,9840582599,Vadodara,Gujarat,India,2021-08-21,TRUE,SILVER,440119.86,2021-08-21
4902,Kavya,Srivastava,kavya.srivastava3902@email.com,9872936837,Surat,Gujarat,India,2019-10-07,TRUE,SILVER,634088.68,2019-10-07
4903,Gaurav,Yadav,gaurav.yadav3903@email.com,9843246036,Thiruvananthapuram,Kerala,India,2019-01-10,FALSE,GOLD,332349.76,2019-01-10
4904,Kiran,Nair,kiran.nair3904@email.com,9859266436,Pune,Maharashtra,India,2019-05-08,FALSE,BRONZE,176082.36,2019-05-08
4905,Ashwin,Bose,ashwin.bose3905@email.com,9842529801,Dehradun,Uttarakhand,India,2023-06-06,TRUE,GOLD,1364200.79,2023-06-06
4906,Isha,Arora,,9820676951,Pune,Maharashtra,India,2024-06-09,FALSE,BRONZE,167032.92,2024-06-09
4907,Piyush,Chandra,piyush.chandra3907@email.com,9834552779,Visakhapatnam,Andhra Pradesh,India,2022-11-25,TRUE,GOLD,1898189.0,2022-11-25
4908,Rajesh,Ghosh,rajesh.ghosh3908@email.com,9852976532,Nagpur,Maharashtra,India,2019-02-26,FALSE,BRONZE,36033.66,2019-02-26
4909,Vishal,Roy,vishal.roy3909@email.com,9872131205,Nagpur,Maharashtra,India,2022-11-04,TRUE,GOLD,1645240.88,2022-11-04
4910,Ravi,Chopra,ravi.chopra3910@email.com,9844517935,Kolkata,West Bengal,India,2024-09-21,TRUE,SILVER,304447.25,2024-09-21
4911,Vikram,Mukherjee,vikram.mukherjee3911@email.com,9868433456,Visakhapatnam,Andhra Pradesh,India,2020-04-17,FALSE,PLATINUM,339982.78,2020-04-17
4912,Naveen,Tiwari,,9881543241,Pune,Maharashtra,India,2019-05-16,TRUE,BRONZE,188857.15,2019-05-16
4913,Girish,Sharma,girish.sharma3913@email.com,9837126137,Bhopal,Madhya Pradesh,India,2020-04-12,TRUE,BRONZE,38410.51,2020-04-12
4914,Rahul,Verma,rahul.verma3914@email.com,9838815871,Pune,Maharashtra,India,2021-12-22,TRUE,SILVER,119677.56,2021-12-22
4915,Siddharth,Rao,siddharth.rao3915@email.com,9858445346,Chennai,Tamil Nadu,India,2019-06-25,TRUE,BRONZE,37952.43,2019-06-25
4916,Komal,Dubey,komal.dubey3916@email.com,9832229718,Chandigarh,Punjab,India,2021-05-31,TRUE,SILVER,546910.27,2021-05-31
4917,Rajesh,Bajaj,rajesh.bajaj3917@email.com,9877851983,Hyderabad,Telangana,India,2020-04-07,TRUE,PLATINUM,2367992.2,2020-04-07
4918,Shubham,Mishra,shubham.mishra3918@email.com,9810947486,Pune,Maharashtra,India,2022-08-03,FALSE,BRONZE,122108.2,2022-08-03
4919,Nikhil,Sethi,nikhil.sethi3919@email.com,9812112648,Pune,Maharashtra,India,2020-12-01,FALSE,SILVER,76098.79,2020-12-01
4920,Kriti,Das,kriti.das3920@email.com,9811600631,Indore,Madhya Pradesh,India,2021-03-19,FALSE,SILVER,625652.0,2021-03-19
4921,Suresh,Ghosh,suresh.ghosh3921@email.com,9852913287,Mumbai,Maharashtra,India,2024-12-01,TRUE,BRONZE,166585.81,2024-12-01
4922,Akash,Yadav,akash.yadav3922@email.com,9876648945,Chandigarh,Punjab,India,2021-10-23,TRUE,SILVER,49113.72,2021-10-23
4923,Priya,Menon,priya.menon3923@email.com,9813180485,Thiruvananthapuram,Kerala,India,2024-01-16,TRUE,GOLD,1664940.17,2024-01-16
4924,Kriti,Deshpande,kriti.deshpande3924@email.com,9811044013,Bengaluru,Karnataka,India,2024-07-30,TRUE,SILVER,369104.31,2024-07-30
4925,Saurabh,Tiwari,saurabh.tiwari3925@email.com,9883618142,Pune,Maharashtra,India,2019-04-16,FALSE,GOLD,1817394.4,2019-04-16
4926,Deepak,Sharma,deepak.sharma3926@email.com,9831159443,Bengaluru,Karnataka,India,2021-03-02,TRUE,SILVER,164403.07,2021-03-02
4927,Simran,Kamath,simran.kamath3927@email.com,9890065964,Delhi,Delhi,India,2023-01-30,FALSE,BRONZE,123362.78,2023-01-30
4928,Neha,Nair,neha.nair3928@email.com,9846663600,Ranchi,Jharkhand,India,2024-04-28,TRUE,GOLD,932558.8,2024-04-28
4929,Tarun,Malhotra,tarun.malhotra3929@email.com,9869046840,Gurgaon,Haryana,India,2023-11-20,TRUE,SILVER,762181.56,2023-11-20
4930,Sunita,Joshi,sunita.joshi3930@email.com,9844174038,Dehradun,Uttarakhand,India,2019-08-18,TRUE,GOLD,69974.89,2019-08-18
4931,Pranav,Kamath,pranav.kamath3931@email.com,9882800866,Patna,Bihar,India,2024-11-04,TRUE,BRONZE,41667.63,2024-11-04
4932,Tanvi,Banerjee,tanvi.banerjee3932@email.com,9863971244,Coimbatore,Tamil Nadu,India,2023-12-04,TRUE,BRONZE,258850.96,2023-12-04
4933,Deepak,Malhotra,deepak.malhotra3933@email.com,9822943056,Kochi,Kerala,India,2019-06-09,TRUE,GOLD,910703.92,2019-06-09
4934,Megha,Banerjee,megha.banerjee3934@email.com,9872639578,Mangaluru,Karnataka,India,2019-06-14,TRUE,BRONZE,65662.54,2019-06-14
4935,Priya,Venkat,priya.venkat3935@email.com,9840870477,Bhopal,Madhya Pradesh,India,2024-01-26,TRUE,BRONZE,140832.4,2024-01-26
4936,Rohini,Mukherjee,rohini.mukherjee3936@email.com,9817961621,Visakhapatnam,Andhra Pradesh,India,2022-12-18,TRUE,SILVER,154243.06,2022-12-18
4937,Rohan,Kulkarni,rohan.kulkarni3937@email.com,9841637859,Indore,Madhya Pradesh,India,2024-08-18,TRUE,PLATINUM,4788717.99,2024-08-18
4938,Meenakshi,Hegde,meenakshi.hegde3938@email.com,9894372026,Mysuru,Karnataka,India,2022-10-22,TRUE,GOLD,1261491.46,2022-10-22
4939,Aditya,Jain,aditya.jain3939@email.com,9892195862,Ahmedabad,Gujarat,India,2024-08-22,TRUE,SILVER,573955.25,2024-08-22
4940,Tanu,Kapoor,tanu.kapoor3940@email.com,9848385957,Jaipur,Rajasthan,India,2020-07-08,TRUE,BRONZE,169384.84,2020-07-08
4941,Abhishek,Khanna,abhishek.khanna3941@email.com,9856547161,Chennai,Tamil Nadu,India,2021-09-09,TRUE,SILVER,446757.05,2021-09-09
4942,Raj,Srivastava,raj.srivastava3942@email.com,9873528090,Ahmedabad,Gujarat,India,2022-09-27,TRUE,GOLD,1664263.09,2022-09-27
4943,Megha,Sharma,megha.sharma3943@email.com,9817586107,Ranchi,Jharkhand,India,2020-03-03,TRUE,BRONZE,84700.06,2020-03-03
4944,Suresh,Kumar,suresh.kumar3944@email.com,9822330072,Indore,Madhya Pradesh,India,2023-06-20,TRUE,BRONZE,208265.39,2023-06-20
4945,Kriti,Rao,kriti.rao3945@email.com,9863841648,Pune,Maharashtra,India,2024-12-03,TRUE,BRONZE,69059.04,2024-12-03
4946,Ashwin,Dubey,ashwin.dubey3946@email.com,9858829253,Indore,Madhya Pradesh,India,2020-04-25,TRUE,GOLD,1887725.16,2020-04-25
4947,Gaurav,Malhotra,gaurav.malhotra3947@email.com,9821281365,Bengaluru,Karnataka,India,2020-03-07,TRUE,BRONZE,174879.76,2020-03-07
4948,Isha,Naik,isha.naik3948@email.com,9832374171,Mangaluru,Karnataka,India,2019-11-28,TRUE,SILVER,246433.27,2019-11-28
4949,Pranav,Agarwal,pranav.agarwal3949@email.com,9859269648,Bengaluru,Karnataka,India,2020-10-23,TRUE,BRONZE,273405.75,2020-10-23
4950,Rohan,Sethi,rohan.sethi3950@email.com,9843779291,Patna,Bihar,India,2023-05-06,TRUE,SILVER,703969.35,2023-05-06
4951,Tushar,Rao,tushar.rao3951@email.com,9853380330,Kolkata,West Bengal,India,2024-12-03,TRUE,SILVER,519666.34,2024-12-03
4952,Kavya,Chauhan,kavya.chauhan3952@email.com,,Coimbatore,Tamil Nadu,India,2022-07-18,TRUE,BRONZE,294563.8,2022-07-18
4953,Vikram,Kulkarni,vikram.kulkarni3953@email.com,9886347875,Pune,Maharashtra,India,2021-08-18,FALSE,PLATINUM,4073196.79,2021-08-18
4954,Disha,Joshi,disha.joshi3954@email.com,9820230032,Mumbai,Maharashtra,India,2024-08-22,FALSE,BRONZE,294009.22,2024-08-22
4955,Harsh,Bajaj,harsh.bajaj3955@email.com,9861529903,Pune,Maharashtra,India,2022-06-17,TRUE,BRONZE,246301.17,2022-06-17
4956,Vikram,Malhotra,vikram.malhotra3956@email.com,,Surat,Gujarat,India,2023-05-14,FALSE,BRONZE,243655.77,2023-05-14
4957,Saurabh,Roy,saurabh.roy3957@email.com,9851541933,Visakhapatnam,Andhra Pradesh,India,2020-02-24,TRUE,BRONZE,258198.72,2020-02-24
4958,Neha,Kulkarni,neha.kulkarni3958@email.com,9894399594,Delhi,Delhi,India,2023-04-30,TRUE,SILVER,681108.39,2023-04-30
4959,Rohan,Tiwari,rohan.tiwari3959@email.com,9823740573,Hyderabad,Telangana,India,2020-11-05,TRUE,BRONZE,297326.58,2020-11-05
4960,Amit,Mishra,amit.mishra3960@email.com,9817073706,Pune,Maharashtra,India,2024-05-22,TRUE,PLATINUM,3123870.91,2024-05-22
4961,Manya,Deshpande,manya.deshpande3961@email.com,9825142455,Goa,Goa,India,2020-12-08,FALSE,SILVER,73159.2,2020-12-08
4962,Yash,Menon,yash.menon3962@email.com,9872021120,Visakhapatnam,Andhra Pradesh,India,2023-06-07,TRUE,SILVER,653387.04,2023-06-07
4963,Sonal,Deshpande,sonal.deshpande3963@email.com,9818275089,Thiruvananthapuram,Kerala,India,2019-10-04,TRUE,BRONZE,84557.5,2019-10-04
4964,Nikhil,Srivastava,,9875543564,Pune,Maharashtra,India,2021-10-07,TRUE,SILVER,344279.03,2021-10-07
4965,Pallavi,Bhatt,pallavi.bhatt3965@email.com,9853225813,Mysuru,Karnataka,India,2022-01-24,TRUE,BRONZE,143808.71,2022-01-24
4966,Komal,Das,komal.das3966@email.com,9891712332,Chandigarh,Punjab,India,2020-11-29,TRUE,BRONZE,97745.52,2020-11-29
4967,Nupur,Naik,nupur.naik3967@email.com,9896075491,Noida,Uttar Pradesh,India,2021-05-05,TRUE,SILVER,380546.69,2021-05-05
4968,Rajesh,Patel,rajesh.patel3968@email.com,9846586986,Mysuru,Karnataka,India,2020-02-28,TRUE,GOLD,1638269.69,2020-02-28
4969,Anjali,Naik,anjali.naik3969@email.com,9868203606,Mysuru,Karnataka,India,2019-04-15,TRUE,SILVER,616323.95,2019-04-15
4970,Akash,Shetty,akash.shetty3970@email.com,9812023781,Ranchi,Jharkhand,India,2023-09-13,TRUE,BRONZE,143060.88,2023-09-13
4971,Tarun,Verma,tarun.verma3971@email.com,9820990767,Bhubaneswar,Odisha,India,2020-12-03,FALSE,BRONZE,90834.3,2020-12-03
4972,Simran,Joshi,simran.joshi3972@email.com,9897966334,Bhopal,Madhya Pradesh,India,2020-03-01,TRUE,GOLD,278698.41,2020-03-01
4973,Tanvi,Saxena,tanvi.saxena3973@email.com,9856847338,Bhubaneswar,Odisha,India,2021-08-17,TRUE,SILVER,275729.25,2021-08-17
4974,Tanvi,Sen,tanvi.sen3974@email.com,9889283715,Lucknow,Uttar Pradesh,India,2019-06-05,TRUE,GOLD,846365.51,2019-06-05
4975,Ashwin,Arora,ashwin.arora3975@email.com,9839998872,Kochi,Kerala,India,2021-10-29,TRUE,GOLD,1458959.05,2021-10-29
